,Company Name,Date of Tweet,Text of Tweet,Tweet ID
3403,UNILIFE CORP NEW,06-Oct-14,$UNIS #unilife Unilife Signs 15-Year Commercial Supply Agreement for Wearable Injectors with Sanofi. http://t.co/BAKuAkJlHI,519111664575062016
3404,UNILIFE CORP NEW,11-Sep-14,Unilife’s expansion of manufacturing capacity for wearable injectors is in response to accelerating customer demand http://t.co/27wL42u9rc,510182402707423233
3405,UNILIFE CORP NEW,11-Sep-14,Unilife had 12 active programs spanning all 6 product platforms with multiple add’l programs continuing to commence http://t.co/27wL42u9rc,510141366341738496
3406,UNILIFE CORP NEW,11-Sep-14,$UNIS will continue the commercial rollout of multiple Unifill products to customers under current and new agreements http://t.co/27wL42u9rc,510091773612662784
3407,UNILIFE CORP NEW,11-Sep-14,$UNIS upfront investments in R&amp;D is a leading indicator of future agreements and customer relationships http://t.co/27wL42u9rc,510051545334165504
3408,UNILIFE CORP NEW,11-Sep-14,"Unilife team is now more than 210 strong, with 80% of staff in product development, customer programs &amp; manufacturing http://t.co/27wL42u9rc",509887881016795136
3409,UNILIFE CORP NEW,10-Sep-14,Unilife CEO: Company has reached a critical mass in product range and expertise. Expects to moderate R&amp;D during FY’15 http://t.co/27wL42u9rc,509842601668005888
3410,UNILIFE CORP NEW,10-Sep-14,$UNIS directing R&amp;D to specific unmet or emerging market needs of current and future customers http://t.co/27wL42u9rc,509816327801167873
3411,UNILIFE CORP NEW,10-Sep-14,$UNIS reports FY’14 increase in rev of $12MM to $14.7MM; increase of cash receipts of $22.5MM to $23.7MM vs. FY’13 http://t.co/27wL42u9rc,509781349189058561
3412,Universal Display,09-May-18,Universal Display Corporation Announces Participation at Upcoming Investor Conferences #OLED $OLED #PHOLED https://t.co/bB7PGPIXzM,994324519367127041
3413,Universal Display,03-May-18,Universal Display Corporation Announces First Quarter 2018 Financial Results $OLED #PHOLED #1Q18earnings https://t.co/Ua2fFHkWjA,992133966261088256
3414,Universal Display,03-May-18,Universal Display Corporation Announces Quarterly Cash Dividend of $0.06 per Share #OLED $OLED #PHOLED #dividend https://t.co/1amz5AOtJu,992132705457442816
3415,Universal Display,18-Apr-18,Universal Display Corporation Honored with Governor's Annual Occupational Safety &amp; Health Award $OLED #OLED #PHOLED #NJ https://t.co/hzSkwTwC1B,986699981204738050
3416,Universal Display,11-Apr-18,Universal Display Corporation Announces First Quarter 2018 Conference Call and Webcast $OLED #OLED #PHOLED https://t.co/QiO3apcfXJ,984162909935886337
3417,Universal Display,07-Mar-18,Universal Display Corporation Achieves ISO 14001:2015 Certification $OLED #OLED #PHOLED #ISOstandards #ISO14001 https://t.co/uO0lbaHHKd,971492368393363461
3418,Universal Display,05-Mar-18,"Adesis, Inc. Holds Expansion Ceremony to Celebrate Investment and Manufacturing Growth in Delaware @AdesisInc  @JohnCarneyDE @DE_Innovates @SenCoonsOffice  @SenatorCarper #delaware https://t.co/G5dVGCQmjM",970768605091639296
3419,Universal Display,04-Mar-18,RT @DEStateChamber: Excited to be at the expansion ceremony for Adesis - Congratulations! #netde #debiz #business #manufacturing #chemistry…,970358564916289542
3420,Universal Display,04-Mar-18,"RT @DeBusinessTimes: Adesis celebrates expansion in space, sector and staff https://t.co/GDFydMVXyG",970358444204142592
3421,Universal Display,01-Mar-18,Universal Display Corporation to Present at the Susquehanna Technology Conference $OLED #OLED https://t.co/UmqXgIStAz,969318087140003840
3422,UNIVERSAL TRAVEL GROUP,21-Mar-11,EXCLUSIVE!! presented by UniversalTravel. 6th Annual @RexGoudie cruise (2012) http://www.facebook.com/event.php?eid=170693782979171,49892071502381056
3423,URANIUM ENERGY CORP,15-Nov-11,Mining analyst Geordie Mark's interview with The Energy Report: Uranium Generates Heat - Why is $UEC a good buy http://t.co/r3JZOBwM,136557486781108225
3424,URANIUM ENERGY CORP,11-Nov-11,"IEA warns a pullback in nuclear power could lock the world into an insecure, inefficient and high-carbon energy system http://t.co/QYFlnImn",135127525717319680
3425,URANIUM ENERGY CORP,08-Nov-11,News release:$UEC Acquires the Workman Creek Project in Arizona http://t.co/t8RbVGkV,133905186778394625
3426,URANIUM ENERGY CORP,31-Oct-11,News Release: $UEC Acquiring Major Additional Section of Coronel Oviedo Uranium District in Paraguay http://t.co/toZfDeWs,131011195569324033
3427,URANIUM ENERGY CORP,17-Oct-11,"France hopes to cash in on atomic experience & sell technology to India, China, UK, Poland, S. Africa, Turkey, Brazil http://t.co/g06ydVra",125992119168016384
3428,URANIUM ENERGY CORP,13-Oct-11,"$UEC presents a $20,000 to Coastal Bend College for scholarships http://t.co/XA6CbcAg",124589609891020800
3429,URANIUM ENERGY CORP,13-Oct-11,"Reuters interviews $UEC CEO, Amir Adnani on uranium and nuclear energy demand http://t.co/KED3CW2m",124561796911734784
3430,URANIUM ENERGY CORP,13-Oct-11,News Release: Uranium Energy Corp Reports Fiscal 2011 Production Results and Provides Operations Update http://t.co/gBGow2R5,124430466072854529
3431,URANIUM ENERGY CORP,06-Oct-11,IAEA says by 2030 the # of nuclear plants will increase by 350 as countries want a stable and secure energy source http://ow.ly/6PEeK,122013839331041280
3432,URANIUM ENERGY CORP,06-Oct-11,TED Talks: Steve Jobs- How to live before you die http://ow.ly/6Purt,121978756217843714
3433,US Concrete Inc,28-Mar-17,What is Relative Humidity (RH) and Why is It Important for Moisture Mitigation? https://t.co/QsCj7DEwk7 by @AridusConcrete https://t.co/gpw5voRI0h,846768868974624769
3434,US Concrete Inc,27-Mar-17,Fast track #construction is getting more popular for a reason: https://t.co/NYxuarY8JG https://t.co/6SOht2siRK,846436680718569472
3435,US Concrete Inc,27-Mar-17,Concrete is among the most resilient materials during natural disasters. #BuildwithStrength https://t.co/ON1o5TDpec,846391383258730496
3436,US Concrete Inc,21-Mar-17,"RT @BuildStrength: If you want to build for a lifetime, you must build w/ #concrete. Learn about its #strong &amp; #resilient features: https:/…",844208600780345350
3437,US Concrete Inc,20-Mar-17,"RT @CSHub_MIT: Free and open to the public. Webinar: Pavement #LifeCycle Cost Analysis, Price Projection Modeling. March 30. https://t.co/P…",843920746116190209
3438,US Concrete Inc,17-Mar-17,"RT @BuildStrength: Happy #StPatricksDay! Did you know #concrete’s strength, durability, and #energy efficiency make it an environmentally f…",842749866107322368
3439,US Concrete Inc,17-Mar-17,Tune in to @Varneyco on @FoxBusiness this morning at ~9:45 AM ET to hear from our CEO. $USCR,842720187321368576
3440,US Concrete Inc,16-Mar-17,RT @OJRenick: On @BloombergTV now -- CONCRETE. That's right. Our interview with @USConcrete CEO Bill Sandbrook. Talking #Trump and $USCR's…,842448207313477632
3441,US Concrete Inc,16-Mar-17,"Our CEO, Bill Sandbrook, will be on @BloombergTV in the 2 PM ET hour today w/ @OJRenick. You don’t want to miss this one.",842383464330588160
3442,US Concrete Inc,13-Mar-17,"RT @MadMoneyOnCNBC: .@JimCramer is sitting down with @USConcrete tonight for answers on infrastructure, the wall, and more. https://t.co/BI…",841308626514006017
3443,VALE S A,09-Oct-12,The distance between Brazil and Australia just got smaller because of Vale. Want to know why? http://t.co/QD7TAhUz,255775777029758976
3444,VALE S A,08-Oct-12,Doubt that microorganisms can recover copper? Vale is supporting researchers who are trying to prove that they can: http://t.co/tp6akyMh,255423200085831680
3445,VALE S A,05-Oct-12,"Clean AER Project will reduce sulphur dioxide emissions by 70% during the nickel smelting process in Sudbury, Canada: http://t.co/Kap3ipXo",254285407120932864
3446,VALE S A,04-Oct-12,"If it’s up to Vale, the Kanak Languages, from Southern New Caledonia, will never become extinct. Want to know why? http://t.co/BysYaEox",253984742813360128
3447,VALE S A,03-Oct-12,"Like photography? Then see the winners from the Eye on Sustainability competition, sponsored by Vale and @natgeo: http://t.co/XoSxT2Yv",253618480757219329
3448,VALE S A,03-Oct-12,"Canada’s Snolab, sponsored by Vale, received an illustrious visitor. Can you guess who? http://t.co/RWUhikpQ",253482181702332416
3449,VALE S A,01-Oct-12,"Vale’s pelletizing plant in Oman will handle the demand for iron in the Middle East, Africa and India. Take a look: http://t.co/cqMEXiGQ",252878343656054784
3450,VALE S A,28-Sep-12,Taking 2 minutes less in the shower would change the lives of families who live around the Bayóvar Phosphate Mine: http://t.co/mNA1OTvX,251812543423709185
3451,VALE S A,27-Sep-12,"Vale is the world leader in iron mining, which is present almost everywhere you look... Like Beijing National Stadium! http://t.co/RlAQ5JJR",251433617501331460
3452,VALE S A,26-Sep-12,Look at what it would be like if Vale were to organize a soccer tournament for its 195.070 employees around the world http://t.co/ZAJZdkxi,251078337206829056
3453,Vanda Pharmaceuticals Inc.,23-Dec-19,Thank you @SenJeffMerkley @SanfordBishop @Calvert @RepRoybalAllard for your leadership in advancing sounds science and directing the FDA to formalize a plan for the reduction and replacement of its primate experiments. Read more @sciencemagazine https://t.co/JjnoMU9cmi,1209179029699485696
3454,Vanda Pharmaceuticals Inc.,12-Dec-19,"Mihael H. Polymeropoulos, MD, to Receive The Physicians Committee for Responsible Medicine Trailblazer Award   https://t.co/R7yuV6Lwy7",1205257321020108811
3455,Vanda Pharmaceuticals Inc.,12-Dec-19,"Thank you @PCRM for your ongoing efforts to encourage the adoption of modern, human-based science to advance human drug safety. https://t.co/f9YlzA2Nov",1205214679179702272
3456,Vanda Pharmaceuticals Inc.,12-Dec-19,"Thank you @PCRM for awarding the inaugural Trailblazer Award to our CEO, Dr. Mihael Polymeropoulos, in recognition of our fight to modernize drug testing and end unnecessary animal testing. Your support and this recognition are greatly appreciated! https://t.co/rGI9T9VUhs",1205214229478936577
3457,Varian Medical Systems Inc.,09-Apr-18,RT @sterlingcancer: A proud moment for us to treat 500+ patients with best results of Radiation Therapy on TRUEBEAM STx - The Most advanced…,983288080831524864
3458,Varian Medical Systems Inc.,09-Apr-18,"RT @TheChristieNHS: Proton beam therapy news: Gantry room 1 has now completed installation of the ProBeam machine control software, and the…",983244711434518528
3459,Varian Medical Systems Inc.,03-Apr-18,RT @TheChristieNHS: Proton beam therapy update: We are now commissioning the energy selection system. This gives us different energies of p…,981280855028051969
3460,Varian Medical Systems Inc.,03-Apr-18,"RT @VarianMedSys: MyVarian Webinar: Sharing Knowledge with RapidPlan: The Experience of the German RapidPlan Working Group   Wednesday, Apr…",981240907797233664
3461,Varian Medical Systems Inc.,03-Apr-18,RT @VarianMedSys: Your cancer fight = our cancer fight. See how #Halcyon can help you advance cancer care in your clinic. See us at #ESTRO3…,981240851765579778
3462,Varian Medical Systems Inc.,29-Mar-18,RT @TheChristieNHS: Proton beam therapy latest: Cyclotron commissioning is nearing completion. This is the machine that accelerates protons…,979244412839628800
3463,Varian Medical Systems Inc.,28-Mar-18,RT @IconGroupAU: Icon Hobart getting into the Easter spirit @VarianMedSys TrueBeam has had a makeover too! #HappyEaster #icongroup #cancerc…,978872711207374850
3464,Varian Medical Systems Inc.,23-Mar-18,RT @liz_crees: Wow - acceptance testing for @VarianMedSys #HyperArc on the Edge. This was amazing!! Can't wait to run this again &amp; to start…,977282582189674497
3465,Varian Medical Systems Inc.,23-Mar-18,RT @RTatBHRUT: Some final touches remain as commissioning is ongoing but everything is on track. Yet more advances for patient care @BHR_ho…,977200847816941568
3466,Varian Medical Systems Inc.,18-Mar-18,RT @liz_crees: Ever wondered what happens @BHR_hospitals Radiotherapy Dept at the weekend? @BHR_RTPhysics staff braved the snow to carry ou…,975484584421920768
3467,VBI Vaccines Inc,01-Jun-21,"Members of VBI’s management team will present at the upcoming Jefferies Virtual Healthcare Conference (June 3) and the Raymond James Human Health Innovation Conference (June 18). Click the link for more information, including webcast details: https://t.co/gOuIvNnJSw $VBIV https://t.co/VI78xeJR8J",1399736066165334018
3468,VBI Vaccines Inc,21-May-21,"Following the recent achievement of clinical milestones related to our immunotherapeutic HBV &amp; GBM candidates, we announced an agreement to draw down a $12 million second tranche under our existing debt financing facility with K2 HealthVentures. https://t.co/816tmjbXM9 $VBIV https://t.co/H6lsWGqnzc",1395735450283913218
3469,VBI Vaccines Inc,20-May-21,"Today we announced additional tumor response &amp; overall survival data from the Phase 2a study of VBI-1901 in recurrent GBM patients, to be presented in our upcoming poster at the 2021 @ASCO Meeting. Find the topline data highlights here: https://t.co/6j3w886EkC $VBIV https://t.co/dZkwUDrvyh",1395466657028579333
3470,VBI Vaccines Inc,19-May-21,"This Hepatitis Testing Day, make sure you know the facts about the risks of #HepB infection. Get tested to protect yourself and your loved ones. https://t.co/jJAvmPaary #HepAware2021 https://t.co/sTRpAHOleL",1395104057577152520
3471,VBI Vaccines Inc,13-May-21,May is Hepatitis Awareness Month. Learn the ABC's of viral #hepatitis to find out if you should get tested and/or vaccinated. Check out @cdchep's toolkit to learn more: https://t.co/jJAvmPaary https://t.co/1zCodzFhdY,1392913529229938688
3472,VBI Vaccines Inc,12-May-21,Results from the PROTECT Phase 3 study of our 3-antigen hepatitis B vaccine have been published in @TheLancetInfDis. Learn more: https://t.co/UZDNnhg9rq $VBIV #HBV https://t.co/zuDSUQLr1y,1392478902552039431
3473,VBI Vaccines Inc,10-May-21,"Today, we announced first quarter 2021 financial results, recent program achievements, and upcoming milestones across our vaccine pipeline. Find the full update here: https://t.co/85u646iIKP #VBIV https://t.co/pFq7aTX5vR",1391763757446144007
3474,VBI Vaccines Inc,07-May-21,"ICYMI, our #pancoronavirus vaccination approach was recently featured in a story by @Forbes' @leah_rosenbaum. Our team is working hard to be part of the solution for the long-term control of known and emerging #coronaviruses. Full story here: https://t.co/L6A7I6dK6I $VBIV",1390655721541341190
3475,VBI Vaccines Inc,03-May-21,"Today, we announced upcoming oral and poster presentations of data from the PROTECT and CONSTANT pivotal Phase 3 studies evaluating VBI’s 3-antigen prophylactic hepatitis B vaccine candidate at the Canadian Liver Meeting 2021. Learn more: https://t.co/7A4dHrbyYh $VBIV https://t.co/H0gY4ZpRFE",1389212312989540353
3476,VBI Vaccines Inc,30-Apr-21,"With Hepatitis Awareness Month kicking off tomorrow, join us in recognizing this National Adult Hepatitis B Vaccination Awareness Day by learning your vaccination status and the risks of infection, and by making sure you are protected against #HepB https://t.co/pIamwIDaBy",1388191057658187776
3477,ViewRay Inc,19-Jul-18,Register now: a webinar (July 26) on #MRI Guided #Radiotherapy and real-time #onTableAdaptive workflow for patient treatments. #MRLinac https://t.co/CvhGzyQ25f,1019982104354992128
